epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.30552443861961365,0.0010000000474974513,1.9200776815414429,0.5492957830429077,1.4432930946350098
1,0.435610294342041,0.0010000000474974513,1.5753754377365112,0.5985915660858154,1.2229011058807373
2,0.4880552589893341,0.0010000000474974513,1.4475712776184082,0.5845070481300354,1.135438084602356
3,0.5244494080543518,0.0010000000474974513,1.363284945487976,0.6197183132171631,1.109344482421875
4,0.5498320460319519,0.0010000000474974513,1.259539008140564,0.6267605423927307,0.9826002717018127
5,0.5808137655258179,0.0010000000474974513,1.1683721542358398,0.6408450603485107,0.9851977825164795
6,0.5901455879211426,0.0010000000474974513,1.128511905670166,0.7253521084785461,0.8342725038528442
7,0.5981709361076355,0.0010000000474974513,1.0744527578353882,0.7253521084785461,0.8589150905609131
8,0.6343784928321838,0.0010000000474974513,1.026854157447815,0.7112675905227661,0.8091593980789185
9,0.6321388483047485,0.0010000000474974513,1.0073806047439575,0.7183098793029785,0.7663451433181763
10,0.643337070941925,0.0010000000474974513,0.9487330913543701,0.7394366264343262,0.7889491319656372
11,0.6657334566116333,0.0010000000474974513,0.8872455954551697,0.7394366264343262,0.7121602296829224
12,0.6715192198753357,0.0010000000474974513,0.8971347808837891,0.7394366264343262,0.7321430444717407
13,0.6765584349632263,0.0010000000474974513,0.8699504137039185,0.7464788556098938,0.782170832157135
14,0.6808510422706604,0.0010000000474974513,0.8466446995735168,0.7112675905227661,0.7494133710861206
15,0.6954087615013123,0.0010000000474974513,0.8253398537635803,0.7464788556098938,0.7140541076660156
16,0.6952220797538757,0.0010000000474974513,0.7954379320144653,0.7464788556098938,0.6812092065811157
17,0.7069802284240723,0.0010000000474974513,0.7666981816291809,0.7183098793029785,0.795602560043335
18,0.6993281245231628,0.0010000000474974513,0.8348899483680725,0.7887324094772339,0.6428448557853699
19,0.7099664211273193,0.0010000000474974513,0.776853084564209,0.7887324094772339,0.6211024522781372
20,0.7086599469184875,0.0010000000474974513,0.7440966367721558,0.7887324094772339,0.6531621813774109
21,0.7342292070388794,0.0010000000474974513,0.6964446902275085,0.8098591566085815,0.6086519956588745
22,0.7179917693138123,0.0010000000474974513,0.7019953727722168,0.7605633735656738,0.6248929500579834
23,0.7368420958518982,0.0010000000474974513,0.6754238605499268,0.8028169274330139,0.5920734405517578
24,0.719298243522644,0.0010000000474974513,0.691098153591156,0.7535211443901062,0.7190591096878052
25,0.7262037992477417,0.0010000000474974513,0.7292672991752625,0.7676056623458862,0.6779608130455017
26,0.7276968955993652,0.0010000000474974513,0.6886311173439026,0.8169013857841492,0.6387010216712952
27,0.7454273700714111,0.0010000000474974513,0.6588867902755737,0.7887324094772339,0.6966631412506104
28,0.7327361106872559,0.0010000000474974513,0.7206345200538635,0.7816901206970215,0.7178289890289307
29,0.7443075776100159,0.0005000000237487257,0.6341624855995178,0.8239436745643616,0.6065965890884399
30,0.7538260817527771,0.0005000000237487257,0.5934614539146423,0.8450704216957092,0.571932852268219
31,0.7607316374778748,0.0005000000237487257,0.5621578097343445,0.8169013857841492,0.582439124584198
32,0.7540127038955688,0.0005000000237487257,0.6282402276992798,0.8239436745643616,0.6251872777938843
33,0.7564389705657959,0.0005000000237487257,0.5885663628578186,0.8169013857841492,0.5556821823120117
34,0.7584919929504395,0.0005000000237487257,0.5944737195968628,0.7957746386528015,0.5913022756576538
35,0.7657707929611206,0.0005000000237487257,0.5914496183395386,0.8098591566085815,0.5872865915298462
36,0.7655841708183289,0.0005000000237487257,0.5886685252189636,0.8169013857841492,0.5845592617988586
37,0.7583053112030029,0.0005000000237487257,0.5900070667266846,0.8098591566085815,0.6248008608818054
38,0.7583053112030029,0.0005000000237487257,0.6270170211791992,0.8028169274330139,0.640170156955719
39,0.770436704158783,0.0002500000118743628,0.5811113715171814,0.8098591566085815,0.5850135087966919
40,0.7745427489280701,0.0002500000118743628,0.5740188360214233,0.8239436745643616,0.5796145796775818
41,0.7676371932029724,0.0002500000118743628,0.5694679617881775,0.8380281925201416,0.5454092025756836
42,0.770996630191803,0.0002500000118743628,0.5324427485466003,0.8309859037399292,0.555677592754364
43,0.7792086601257324,0.0002500000118743628,0.5442827343940735,0.8239436745643616,0.5343371629714966
44,0.7603583335876465,0.0002500000118743628,0.5746748447418213,0.8169013857841492,0.5603342056274414
45,0.7736095786094666,0.0002500000118743628,0.5359024405479431,0.7887324094772339,0.575592041015625
46,0.7762224674224854,0.0002500000118743628,0.5409956574440002,0.8028169274330139,0.5733695030212402
47,0.7741694450378418,0.0002500000118743628,0.5548821687698364,0.8098591566085815,0.574690043926239
48,0.7756625413894653,0.0002500000118743628,0.5450479984283447,0.8098591566085815,0.5550253391265869
49,0.7765957713127136,0.0001250000059371814,0.5365092754364014,0.8028169274330139,0.5812788009643555
50,0.7788354158401489,0.0001250000059371814,0.5127003788948059,0.8028169274330139,0.5746160745620728
51,0.7713699340820312,0.0001250000059371814,0.5566025972366333,0.8239436745643616,0.5649911761283875
52,0.7803284525871277,0.0001250000059371814,0.5634375810623169,0.8028169274330139,0.5641748309135437
53,0.782568097114563,0.0001250000059371814,0.5132355093955994,0.8028169274330139,0.5654703378677368
54,0.7765957713127136,6.25000029685907e-05,0.5332682132720947,0.8169013857841492,0.5623321533203125
55,0.7758492231369019,6.25000029685907e-05,0.5283984541893005,0.8028169274330139,0.5601739883422852
56,0.7932063937187195,6.25000029685907e-05,0.5114873647689819,0.8098591566085815,0.554225742816925
57,0.7894737124443054,6.25000029685907e-05,0.5108503699302673,0.8169013857841492,0.5538555979728699
58,0.7760358452796936,6.25000029685907e-05,0.5413818359375,0.8239436745643616,0.5524649024009705
