epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.48481637239456177,0.0020000000949949026,1.3160371780395508,0.05288461595773697,3.4217424392700195
1,0.7277542352676392,0.0020000000949949026,0.8422525525093079,0.125,4.271076679229736
2,0.8139124512672424,0.0020000000949949026,0.594588041305542,0.49038460850715637,1.4647489786148071
3,0.8571680784225464,0.0020000000949949026,0.4691660404205322,0.5432692170143127,1.1503386497497559
4,0.8843573331832886,0.0020000000949949026,0.37672287225723267,0.879807710647583,0.35346460342407227
5,0.9020127058029175,0.0020000000949949026,0.32414838671684265,0.8846153616905212,0.2908887267112732
6,0.9152542352676392,0.0020000000949949026,0.28050726652145386,0.8413461446762085,0.39063823223114014
7,0.9283192157745361,0.0020000000949949026,0.2355990707874298,0.8942307829856873,0.3532710373401642
8,0.9344986081123352,0.0020000000949949026,0.22223161160945892,0.754807710647583,0.672370195388794
9,0.9392655491828918,0.0020000000949949026,0.19785739481449127,0.7980769276618958,0.5925360918045044
10,0.9406779408454895,0.0020000000949949026,0.1875181943178177,0.8413461446762085,0.5139421224594116
11,0.9586864113807678,0.0010000000474974513,0.14357195794582367,0.8846153616905212,0.24820777773857117
12,0.9722810983657837,0.0010000000474974513,0.1111082211136818,0.8942307829856873,0.254972368478775
13,0.9676907062530518,0.0010000000474974513,0.11916445940732956,0.8894230723381042,0.27504250407218933
14,0.9699859023094177,0.0010000000474974513,0.10751840472221375,0.870192289352417,0.34402796626091003
15,0.9678672552108765,0.0010000000474974513,0.11006301641464233,0.9038461446762085,0.2682814300060272
16,0.9722810983657837,0.0010000000474974513,0.09706998616456985,0.9038461446762085,0.29398903250694275
17,0.978460431098938,0.0005000000237487257,0.08291269093751907,0.8846153616905212,0.27069005370140076
18,0.9821680784225464,0.0005000000237487257,0.07519105821847916,0.9086538553237915,0.23627251386642456
19,0.9768714904785156,0.0005000000237487257,0.08015871793031693,0.9086538553237915,0.26851770281791687
20,0.9804025292396545,0.0005000000237487257,0.07333849370479584,0.8894230723381042,0.30145394802093506
21,0.9812853336334229,0.0005000000237487257,0.06844046711921692,0.8894230723381042,0.28651702404022217
22,0.9809321761131287,0.0005000000237487257,0.07089211046695709,0.8990384340286255,0.2557283639907837
23,0.9839336276054382,0.0005000000237487257,0.06444419175386429,0.879807710647583,0.30048781633377075
24,0.9874646663665771,0.0002500000118743628,0.05435813590884209,0.8894230723381042,0.25340890884399414
25,0.9887005686759949,0.0002500000118743628,0.05539310723543167,0.8990384340286255,0.25144052505493164
26,0.9867584705352783,0.0002500000118743628,0.05610045790672302,0.8894230723381042,0.2983357012271881
27,0.9867584705352783,0.0002500000118743628,0.056422725319862366,0.9182692170143127,0.2420540601015091
28,0.9899364113807678,0.0002500000118743628,0.05278102308511734,0.9038461446762085,0.2542974352836609
29,0.9887005686759949,0.0001250000059371814,0.051112040877342224,0.9230769276618958,0.24522218108177185
30,0.9899364113807678,0.0001250000059371814,0.049260322004556656,0.8894230723381042,0.24996612966060638
31,0.992584764957428,0.0001250000059371814,0.0456252247095108,0.9038461446762085,0.24156445264816284
32,0.9881709218025208,0.0001250000059371814,0.05021990090608597,0.8846153616905212,0.24976691603660583
33,0.9917019605636597,0.0001250000059371814,0.04600948467850685,0.9086538553237915,0.2496221959590912
