epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.3124300241470337,0.0020000000949949026,1.8288075923919678,0.07746478915214539,2.647111415863037
1,0.5399402976036072,0.0020000000949949026,1.3518109321594238,0.28169015049934387,2.7286899089813232
2,0.640350878238678,0.0020000000949949026,1.0848267078399658,0.577464759349823,1.3078678846359253
3,0.6741321682929993,0.0020000000949949026,0.9585734009742737,0.6830986142158508,0.9344344735145569
4,0.7288167476654053,0.0020000000949949026,0.8109527826309204,0.6408450603485107,1.086836338043213
5,0.7728630304336548,0.0020000000949949026,0.7029291391372681,0.7253521084785461,0.878998339176178
6,0.7782754898071289,0.0020000000949949026,0.6649415493011475,0.6690140962600708,0.9644607901573181
7,0.7976856827735901,0.0020000000949949026,0.6146900057792664,0.7183098793029785,0.8622308373451233
8,0.8219484686851501,0.0020000000949949026,0.531779944896698,0.7464788556098938,0.9271750450134277
9,0.8407987952232361,0.0020000000949949026,0.4963948428630829,0.7042253613471985,1.01242995262146
10,0.8462112545967102,0.0020000000949949026,0.44398272037506104,0.6267605423927307,1.3176814317703247
11,0.8643150329589844,0.0020000000949949026,0.4088350236415863,0.7042253613471985,0.9087098836898804
12,0.8775662779808044,0.0020000000949949026,0.3487982749938965,0.6971830725669861,1.097723364830017
13,0.8956699967384338,0.0010000000474974513,0.3054701089859009,0.8169013857841492,0.6067491769790649
14,0.9064949750900269,0.0010000000474974513,0.2668076455593109,0.7957746386528015,0.648859977722168
15,0.9223591089248657,0.0010000000474974513,0.24080070853233337,0.7957746386528015,0.6226968169212341
16,0.9175065159797668,0.0010000000474974513,0.239277184009552,0.7957746386528015,0.6270056366920471
17,0.9247853755950928,0.0010000000474974513,0.2250697910785675,0.8028169274330139,0.7020571827888489
18,0.9329974055290222,0.0010000000474974513,0.20877176523208618,0.7746478915214539,0.6655262112617493
19,0.9339305758476257,0.0005000000237487257,0.1925494223833084,0.8309859037399292,0.5908573269844055
20,0.9410227537155151,0.0005000000237487257,0.17826956510543823,0.8098591566085815,0.596339762210846
21,0.9456886649131775,0.0005000000237487257,0.1658952236175537,0.7887324094772339,0.6531655788421631
22,0.9428891539573669,0.0005000000237487257,0.16851969063282013,0.8239436745643616,0.6125711798667908
23,0.9456886649131775,0.0005000000237487257,0.16084855794906616,0.7746478915214539,0.7389912009239197
24,0.9525942802429199,0.0005000000237487257,0.14490137994289398,0.8169013857841492,0.6604013442993164
25,0.9525942802429199,0.0002500000118743628,0.14482440054416656,0.8309859037399292,0.6437592506408691
26,0.9522209763526917,0.0002500000118743628,0.14581507444381714,0.8098591566085815,0.6421391367912292
27,0.956886887550354,0.0002500000118743628,0.1348324418067932,0.7957746386528015,0.6537467837333679
28,0.954460620880127,0.0002500000118743628,0.1350778490304947,0.8169013857841492,0.646728515625
29,0.9576334357261658,0.0002500000118743628,0.1375618577003479,0.8098591566085815,0.6476514339447021
30,0.9572601914405823,0.0001250000059371814,0.1293201744556427,0.8239436745643616,0.6430886387825012
31,0.9578200578689575,0.0001250000059371814,0.12165796756744385,0.8239436745643616,0.6327324509620667
32,0.9600597023963928,0.0001250000059371814,0.13130074739456177,0.8169013857841492,0.6309581995010376
33,0.9589399099349976,0.0001250000059371814,0.1235247328877449,0.8098591566085815,0.6440753936767578
34,0.9600597023963928,0.0001250000059371814,0.12335958331823349,0.8098591566085815,0.6331405639648438
