epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.30104517936706543,0.0020000000949949026,1.864230990409851,0.17605634033679962,2.395766496658325
1,0.43710339069366455,0.0020000000949949026,1.552895188331604,0.21830986440181732,2.405744791030884
2,0.5354610085487366,0.0020000000949949026,1.3402217626571655,0.5704225301742554,1.1853505373001099
3,0.5703620910644531,0.0020000000949949026,1.1966124773025513,0.6267605423927307,1.0626983642578125
4,0.6050764918327332,0.0020000000949949026,1.1035763025283813,0.48591548204421997,1.372794270515442
5,0.6353116631507874,0.0020000000949949026,1.0423612594604492,0.6338028311729431,1.0532095432281494
6,0.6612542271614075,0.0020000000949949026,0.9427087903022766,0.5492957830429077,1.1231805086135864
7,0.6767450571060181,0.0020000000949949026,0.8714455962181091,0.6056337952613831,1.24143385887146
8,0.6806644201278687,0.0020000000949949026,0.855292022228241,0.5985915660858154,1.0441619157791138
9,0.6890630722045898,0.0020000000949949026,0.8496258854866028,0.5422534942626953,1.2329884767532349
10,0.7110862135887146,0.0020000000949949026,0.7796146273612976,0.6690140962600708,0.9204448461532593
11,0.717431902885437,0.0020000000949949026,0.7684111595153809,0.6690140962600708,0.9214378595352173
12,0.7357223033905029,0.0020000000949949026,0.7282000184059143,0.7394366264343262,0.7485934495925903
13,0.73870849609375,0.0020000000949949026,0.6879433989524841,0.6197183132171631,1.169223427772522
14,0.75027996301651,0.0020000000949949026,0.6727843284606934,0.5633803009986877,1.4026256799697876
15,0.7556924223899841,0.0020000000949949026,0.6539127826690674,0.6549295783042908,1.0287306308746338
16,0.7390817403793335,0.0020000000949949026,0.7017389535903931,0.8028169274330139,0.6440883278846741
17,0.7723031044006348,0.0020000000949949026,0.607829213142395,0.6760563254356384,0.998350203037262
18,0.77342289686203,0.0020000000949949026,0.5903456211090088,0.6619718074798584,1.0134541988372803
19,0.7846211194992065,0.0020000000949949026,0.5735251307487488,0.6126760840415955,1.35267174243927
20,0.770436704158783,0.0020000000949949026,0.5766120553016663,0.6690140962600708,0.8861004710197449
21,0.792273223400116,0.0020000000949949026,0.527308464050293,0.6056337952613831,1.3789076805114746
22,0.8083239793777466,0.0010000000474974513,0.5010238885879517,0.7253521084785461,0.7659131288528442
23,0.8126166462898254,0.0010000000474974513,0.46725136041641235,0.7394366264343262,0.7958759665489197
24,0.8254945874214172,0.0010000000474974513,0.4564369022846222,0.8098591566085815,0.537014901638031
